name,provider_series_slug,scoreboard_candidate_url,status
New Zealand A in Sri Lanka unofficial ODI Series 2026,24293,https://site.api.espn.com/apis/site/v2/sports/cricket/24293/scoreboard,requires-series-validation
Greece Women in Cyprus T20I Series 2026,24297,https://site.api.espn.com/apis/site/v2/sports/cricket/24297/scoreboard,requires-series-validation
South Africa Women in New Zealand ODI Series 2025/26,23717,https://site.api.espn.com/apis/site/v2/sports/cricket/23717/scoreboard,requires-series-validation
Australia Women in West Indies ODI Series 2025/26,24213,https://site.api.espn.com/apis/site/v2/sports/cricket/24213/scoreboard,requires-series-validation
Afghanistan v Sri Lanka ODI Series 2025/26,24204,https://site.api.espn.com/apis/site/v2/sports/cricket/24204/scoreboard,requires-series-validation
Australia Women in West Indies T20I Series 2025/26,24214,https://site.api.espn.com/apis/site/v2/sports/cricket/24214/scoreboard,requires-series-validation
Australia Women in South Africa T20I Series 2026/27,24562,https://site.api.espn.com/apis/site/v2/sports/cricket/24562/scoreboard,requires-series-validation
South Africa Women in New Zealand T20I Series 2025/26,23718,https://site.api.espn.com/apis/site/v2/sports/cricket/23718/scoreboard,requires-series-validation
South Africa in New Zealand T20I Series 2025/26,23719,https://site.api.espn.com/apis/site/v2/sports/cricket/23719/scoreboard,requires-series-validation
Austria in Cyprus T20I Series 2025/26,24237,https://site.api.espn.com/apis/site/v2/sports/cricket/24237/scoreboard,requires-series-validation
Afghanistan v Sri Lanka T20I Series 2025/26,24205,https://site.api.espn.com/apis/site/v2/sports/cricket/24205/scoreboard,requires-series-validation
Pakistan in Bangladesh ODI Series 2025/26,24208,https://site.api.espn.com/apis/site/v2/sports/cricket/24208/scoreboard,requires-series-validation
Lesotho in Botswana T20I Series 2025/26,24234,https://site.api.espn.com/apis/site/v2/sports/cricket/24234/scoreboard,requires-series-validation
ICC Men's T20 World Cup Sub Regional Americas Qualifier B,24307,https://site.api.espn.com/apis/site/v2/sports/cricket/24307/scoreboard,requires-series-validation
Bahrain in Malaysia T20I Series 2025/26,24228,https://site.api.espn.com/apis/site/v2/sports/cricket/24228/scoreboard,requires-series-validation
India Women in Australia Test Match 2025/26,23259,https://site.api.espn.com/apis/site/v2/sports/cricket/23259/scoreboard,requires-series-validation
Zimbabwe Women in New Zealand ODI Series 2025/26,23721,https://site.api.espn.com/apis/site/v2/sports/cricket/23721/scoreboard,requires-series-validation
Kuwait in Hong Kong unofficial ODI Series 2025/26,24189,https://site.api.espn.com/apis/site/v2/sports/cricket/24189/scoreboard,requires-series-validation
Sri Lanka Women in West Indies T20I Series 2025/26,24186,https://site.api.espn.com/apis/site/v2/sports/cricket/24186/scoreboard,requires-series-validation
England Lions v Pakistan Shaheens unofficial ODI Series 2025/26,24175,https://site.api.espn.com/apis/site/v2/sports/cricket/24175/scoreboard,requires-series-validation
Zimbabwe Women in New Zealand T20I Series 2025/26,23722,https://site.api.espn.com/apis/site/v2/sports/cricket/23722/scoreboard,requires-series-validation
Kuwait in Hong Kong T20I Series 2025/26,24190,https://site.api.espn.com/apis/site/v2/sports/cricket/24190/scoreboard,requires-series-validation
India Women in Australia ODI Series 2025/26,23260,https://site.api.espn.com/apis/site/v2/sports/cricket/23260/scoreboard,requires-series-validation
Pakistan Women in South Africa ODI Series 2025/26,23216,https://site.api.espn.com/apis/site/v2/sports/cricket/23216/scoreboard,requires-series-validation
Sri Lanka Women in West Indies ODI Series 2025/26,24187,https://site.api.espn.com/apis/site/v2/sports/cricket/24187/scoreboard,requires-series-validation
England Lions v Pakistan Shaheens unofficial T20I Series 2025/26,24176,https://site.api.espn.com/apis/site/v2/sports/cricket/24176/scoreboard,requires-series-validation
India Women in Australia T20I Series 2025/26,23261,https://site.api.espn.com/apis/site/v2/sports/cricket/23261/scoreboard,requires-series-validation
National T20 Cup Qualifiers 2025/26,,,missing-provider-slug-do-not-request
ACC Women's Asia Cup Rising Stars,24306,https://site.api.espn.com/apis/site/v2/sports/cricket/24306/scoreboard,requires-series-validation
Pakistan Women in South Africa T20I Series 2025/26,23217,https://site.api.espn.com/apis/site/v2/sports/cricket/23217/scoreboard,requires-series-validation
Bahrain in Qatar T20I Series 2025/26,24184,https://site.api.espn.com/apis/site/v2/sports/cricket/24184/scoreboard,requires-series-validation
Oman Women in Qatar T20I Series 2025/26,24182,https://site.api.espn.com/apis/site/v2/sports/cricket/24182/scoreboard,requires-series-validation
Odommo Bangladesh T20 Cup 2025/26,,,missing-provider-slug-do-not-request
Denmark Women in Oman T20I Series 2025/26,24122,https://site.api.espn.com/apis/site/v2/sports/cricket/24122/scoreboard,requires-series-validation
Hong Kong Women's Premier League T20 Tournament 2025/26,,,missing-provider-slug-do-not-request
England in Sri Lanka T20I Series 2025/26,23986,https://site.api.espn.com/apis/site/v2/sports/cricket/23986/scoreboard,requires-series-validation
Ireland in United Arab Emirates T20I Series 2025/26,24105,https://site.api.espn.com/apis/site/v2/sports/cricket/24105/scoreboard,requires-series-validation
Australia in Pakistan T20I Series 2025/26,24120,https://site.api.espn.com/apis/site/v2/sports/cricket/24120/scoreboard,requires-series-validation
West Indies in South Africa T20I Series 2025/26,23219,https://site.api.espn.com/apis/site/v2/sports/cricket/23219/scoreboard,requires-series-validation
Ireland v Italy T20I Series 2025/26,24106,https://site.api.espn.com/apis/site/v2/sports/cricket/24106/scoreboard,requires-series-validation
England in Sri Lanka ODI Series 2025/26,23987,https://site.api.espn.com/apis/site/v2/sports/cricket/23987/scoreboard,requires-series-validation
New Zealand in India T20I Series 2025/26,23692,https://site.api.espn.com/apis/site/v2/sports/cricket/23692/scoreboard,requires-series-validation
Lotus Cup Women's Tri-Series,24147,https://site.api.espn.com/apis/site/v2/sports/cricket/24147/scoreboard,requires-series-validation
Afghanistan v West Indies T20I Series 2025/26,24085,https://site.api.espn.com/apis/site/v2/sports/cricket/24085/scoreboard,requires-series-validation
Global Cricket League,24136,https://site.api.espn.com/apis/site/v2/sports/cricket/24136/scoreboard,requires-series-validation
ICC Women's T20 World Cup Global Qualifier Warm-up Matches 2025/26,24076,https://site.api.espn.com/apis/site/v2/sports/cricket/24076/scoreboard,requires-series-validation
New Zealand in India ODI Series 2025/26,23693,https://site.api.espn.com/apis/site/v2/sports/cricket/23693/scoreboard,requires-series-validation
ICC Men's Under-19 World Cup Warm-up Matches 2025/26,24089,https://site.api.espn.com/apis/site/v2/sports/cricket/24089/scoreboard,requires-series-validation
Women's National Super League T20 Tournament 2025/26,,,missing-provider-slug-do-not-request
Pakistan in Sri Lanka T20I Series 2025/26,24070,https://site.api.espn.com/apis/site/v2/sports/cricket/24070/scoreboard,requires-series-validation
India Under-19s in South Africa Youth ODI Series 2025/26,24087,https://site.api.espn.com/apis/site/v2/sports/cricket/24087/scoreboard,requires-series-validation
ICC Men's T20 World Cup Warm-up Matches 2025/26,24167,https://site.api.espn.com/apis/site/v2/sports/cricket/24167/scoreboard,requires-series-validation
Zimbabwe Under-19 OD Tri-Series,24146,https://site.api.espn.com/apis/site/v2/sports/cricket/24146/scoreboard,requires-series-validation
Afghanistan Under-19s tour of Zimbabwe 2025/26,24083,https://site.api.espn.com/apis/site/v2/sports/cricket/24083/scoreboard,requires-series-validation
Myanmar in Bhutan T20I Series 2025/26,24074,https://site.api.espn.com/apis/site/v2/sports/cricket/24074/scoreboard,requires-series-validation
Cambodia in Indonesia T20I Series 2025/26,24077,https://site.api.espn.com/apis/site/v2/sports/cricket/24077/scoreboard,requires-series-validation
Sri Lanka Women in India T20I Series 2025/26,24045,https://site.api.espn.com/apis/site/v2/sports/cricket/24045/scoreboard,requires-series-validation
North v South Women's T20 Series 2025/26,,,missing-provider-slug-do-not-request
Ireland Women in South Africa ODI Series 2025/26,23221,https://site.api.espn.com/apis/site/v2/sports/cricket/23221/scoreboard,requires-series-validation
South Africa in India T20I Series 2025/26,23274,https://site.api.espn.com/apis/site/v2/sports/cricket/23274/scoreboard,requires-series-validation
Bahrain in Bhutan T20I Series 2025/26,24040,https://site.api.espn.com/apis/site/v2/sports/cricket/24040/scoreboard,requires-series-validation
Oman Women's T20I Tri-Series,24145,https://site.api.espn.com/apis/site/v2/sports/cricket/24145/scoreboard,requires-series-validation
Ireland Women in South Africa T20I Series 2025/26,23222,https://site.api.espn.com/apis/site/v2/sports/cricket/23222/scoreboard,requires-series-validation
England Lions in Australia unofficial Test Match 2025/26,24030,https://site.api.espn.com/apis/site/v2/sports/cricket/24030/scoreboard,requires-series-validation
Croatia in Spain T20I Series 2025/26,24068,https://site.api.espn.com/apis/site/v2/sports/cricket/24068/scoreboard,requires-series-validation
Pakistan Women Under-19s in Bangladesh Youth T20I Series 2025/26,24037,https://site.api.espn.com/apis/site/v2/sports/cricket/24037/scoreboard,requires-series-validation
West Indies in New Zealand Test Series 2025/26,23724,https://site.api.espn.com/apis/site/v2/sports/cricket/23724/scoreboard,requires-series-validation
South Africa in India ODI Series 2025/26,23275,https://site.api.espn.com/apis/site/v2/sports/cricket/23275/scoreboard,requires-series-validation
Brazil in Argentina T20I Series 2025/26,24033,https://site.api.espn.com/apis/site/v2/sports/cricket/24033/scoreboard,requires-series-validation
Myanmar Women in Singapore T20I Series 2025/26,24018,https://site.api.espn.com/apis/site/v2/sports/cricket/24018/scoreboard,requires-series-validation
Ireland in Bangladesh T20I Series 2025/26,23964,https://site.api.espn.com/apis/site/v2/sports/cricket/23964/scoreboard,requires-series-validation
Mini SEA Men's Twenty20 Cricket Competition,24143,https://site.api.espn.com/apis/site/v2/sports/cricket/24143/scoreboard,requires-series-validation
ICC Women’s Emerging Nations Trophy ,,,missing-provider-slug-do-not-request
ICC Women's Emerging Nations Trophy,24142,https://site.api.espn.com/apis/site/v2/sports/cricket/24142/scoreboard,requires-series-validation
Bahrain in Indonesia T20I Series 2025/26,24016,https://site.api.espn.com/apis/site/v2/sports/cricket/24016/scoreboard,requires-series-validation
Pakistan T20I Tri-Series,24137,https://site.api.espn.com/apis/site/v2/sports/cricket/24137/scoreboard,requires-series-validation
India Under-19 OD Tri-Series,24144,https://site.api.espn.com/apis/site/v2/sports/cricket/24144/scoreboard,requires-series-validation
West Indies in New Zealand ODI Series 2025/26,23725,https://site.api.espn.com/apis/site/v2/sports/cricket/23725/scoreboard,requires-series-validation
England Under-19s in West Indies Youth ODI Series 2025/26,24031,https://site.api.espn.com/apis/site/v2/sports/cricket/24031/scoreboard,requires-series-validation
Asia Cup Rising Stars,24141,https://site.api.espn.com/apis/site/v2/sports/cricket/24141/scoreboard,requires-series-validation
South Africa A in India unofficial ODI Series 2025/26,23668,https://site.api.espn.com/apis/site/v2/sports/cricket/23668/scoreboard,requires-series-validation
Hong Kong in Qatar T20I Series 2025/26,24029,https://site.api.espn.com/apis/site/v2/sports/cricket/24029/scoreboard,requires-series-validation
Sri Lanka in Pakistan ODI Series 2025/26,23910,https://site.api.espn.com/apis/site/v2/sports/cricket/23910/scoreboard,requires-series-validation
Ireland in Bangladesh Test Series 2025/26,23965,https://site.api.espn.com/apis/site/v2/sports/cricket/23965/scoreboard,requires-series-validation
Qatar v Afghanistan T20I Match 2025/26,24027,https://site.api.espn.com/apis/site/v2/sports/cricket/24027/scoreboard,requires-series-validation
West Indies in New Zealand T20I Series 2025/26,23726,https://site.api.espn.com/apis/site/v2/sports/cricket/23726/scoreboard,requires-series-validation
South Africa in Pakistan ODI Series 2025/26,23905,https://site.api.espn.com/apis/site/v2/sports/cricket/23905/scoreboard,requires-series-validation
Canada Women in Tanzania T20I Series 2025/26,23978,https://site.api.espn.com/apis/site/v2/sports/cricket/23978/scoreboard,requires-series-validation
Bulgaria in Cyprus T20I Series 2025/26,23971,https://site.api.espn.com/apis/site/v2/sports/cricket/23971/scoreboard,requires-series-validation
South Africa A in India unofficial Test Series 2025/26,23669,https://site.api.espn.com/apis/site/v2/sports/cricket/23669/scoreboard,requires-series-validation
India in Australia T20I Series 2025/26,23263,https://site.api.espn.com/apis/site/v2/sports/cricket/23263/scoreboard,requires-series-validation
Afghanistan in Zimbabwe T20I Series 2025/26,23960,https://site.api.espn.com/apis/site/v2/sports/cricket/23960/scoreboard,requires-series-validation
South Africa in Pakistan T20I Series 2025/26,23906,https://site.api.espn.com/apis/site/v2/sports/cricket/23906/scoreboard,requires-series-validation
Afghanistan Under-19s in Bangladesh Youth ODI Series 2025/26,23994,https://site.api.espn.com/apis/site/v2/sports/cricket/23994/scoreboard,requires-series-validation
West Indies in Bangladesh T20I Series 2025/26,23955,https://site.api.espn.com/apis/site/v2/sports/cricket/23955/scoreboard,requires-series-validation
England in New Zealand ODI Series 2025/26,23728,https://site.api.espn.com/apis/site/v2/sports/cricket/23728/scoreboard,requires-series-validation
CSA T20 Knock-Out Competition 2025/26,,,missing-provider-slug-do-not-request
Canada Women in Uganda T20I Series 2025/26,23980,https://site.api.espn.com/apis/site/v2/sports/cricket/23980/scoreboard,requires-series-validation
Afghanistan in Zimbabwe Test Match 2025/26,23961,https://site.api.espn.com/apis/site/v2/sports/cricket/23961/scoreboard,requires-series-validation
India in Australia ODI Series 2025/26,23264,https://site.api.espn.com/apis/site/v2/sports/cricket/23264/scoreboard,requires-series-validation
West Indies in Bangladesh ODI Series 2025/26,23956,https://site.api.espn.com/apis/site/v2/sports/cricket/23956/scoreboard,requires-series-validation
England in New Zealand T20I Series 2025/26,23729,https://site.api.espn.com/apis/site/v2/sports/cricket/23729/scoreboard,requires-series-validation
Austria tour of Romania 2025/26,23975,https://site.api.espn.com/apis/site/v2/sports/cricket/23975/scoreboard,requires-series-validation
Austria in Romania T20I Series 2025/26,23974,https://site.api.espn.com/apis/site/v2/sports/cricket/23974/scoreboard,requires-series-validation
United Arab Emirates Women in Papua New Guinea ODI Series 2025/26,23976,https://site.api.espn.com/apis/site/v2/sports/cricket/23976/scoreboard,requires-series-validation
South Africa in Pakistan Test Series 2025/26,23907,https://site.api.espn.com/apis/site/v2/sports/cricket/23907/scoreboard,requires-series-validation
South Africa in Namibia T20I Match 2025/26,23659,https://site.api.espn.com/apis/site/v2/sports/cricket/23659/scoreboard,requires-series-validation
Canada Super 60 Women 2025/26,,,missing-provider-slug-do-not-request
Canada Super 60,24139,https://site.api.espn.com/apis/site/v2/sports/cricket/24139/scoreboard,requires-series-validation
ICC Men's T20 World Cup Asia & EAP Qualifier,24140,https://site.api.espn.com/apis/site/v2/sports/cricket/24140/scoreboard,requires-series-validation
Afghanistan v Bangladesh ODI Series 2025/26,23882,https://site.api.espn.com/apis/site/v2/sports/cricket/23882/scoreboard,requires-series-validation
United Arab Emirates Women in Zimbabwe T20I Series 2025/26,23928,https://site.api.espn.com/apis/site/v2/sports/cricket/23928/scoreboard,requires-series-validation
CSA Women Pro20 Series 2025/26,,,missing-provider-slug-do-not-request
CSA Women Pro50 Series 2025/26,,,missing-provider-slug-do-not-request
West Indies in India Test Series 2025/26,23278,https://site.api.espn.com/apis/site/v2/sports/cricket/23278/scoreboard,requires-series-validation
Nepal Women in Malaysia T20I Series 2025/26,23958,https://site.api.espn.com/apis/site/v2/sports/cricket/23958/scoreboard,requires-series-validation
Afghanistan v Bangladesh T20I Series 2025/26,23883,https://site.api.espn.com/apis/site/v2/sports/cricket/23883/scoreboard,requires-series-validation
Australia in New Zealand T20I Series 2025/26,23731,https://site.api.espn.com/apis/site/v2/sports/cricket/23731/scoreboard,requires-series-validation
India Under-19s in Australia Youth Test Series 2025/26,23945,https://site.api.espn.com/apis/site/v2/sports/cricket/23945/scoreboard,requires-series-validation
Australia A in India unofficial ODI Series 2025/26,23671,https://site.api.espn.com/apis/site/v2/sports/cricket/23671/scoreboard,requires-series-validation
Kuwait in Oman T20I Series 2025/26,23954,https://site.api.espn.com/apis/site/v2/sports/cricket/23954/scoreboard,requires-series-validation
Australia Women Under-19s in Sri Lanka unofficial  ODI Match 2025,23940,https://site.api.espn.com/apis/site/v2/sports/cricket/23940/scoreboard,requires-series-validation
United Arab Emirates Women in Zimbabwe ODI Series 2025/26,23929,https://site.api.espn.com/apis/site/v2/sports/cricket/23929/scoreboard,requires-series-validation
Nepal v West Indies T20I Series 2025,23689,https://site.api.espn.com/apis/site/v2/sports/cricket/23689/scoreboard,requires-series-validation
ICC Women's World Cup Warm-up Matches 2025/26,23783,https://site.api.espn.com/apis/site/v2/sports/cricket/23783/scoreboard,requires-series-validation
India Under-19s in Australia Youth ODI Series 2025/26,23946,https://site.api.espn.com/apis/site/v2/sports/cricket/23946/scoreboard,requires-series-validation
Australia Women Under-19s tour of Sri Lanka 2025,23942,https://site.api.espn.com/apis/site/v2/sports/cricket/23942/scoreboard,requires-series-validation
Australia Women Under-19s in Sri Lanka unofficial T20I Series 2025,23941,https://site.api.espn.com/apis/site/v2/sports/cricket/23941/scoreboard,requires-series-validation
England in Ireland T20I Series 2025,22833,https://site.api.espn.com/apis/site/v2/sports/cricket/22833/scoreboard,requires-series-validation
South Africa Women in Pakistan ODI Series 2025/26,23886,https://site.api.espn.com/apis/site/v2/sports/cricket/23886/scoreboard,requires-series-validation
Australia A in India unofficial Test Series 2025/26,23672,https://site.api.espn.com/apis/site/v2/sports/cricket/23672/scoreboard,requires-series-validation
Namibia in Zimbabwe T20I Series 2025/26,23912,https://site.api.espn.com/apis/site/v2/sports/cricket/23912/scoreboard,requires-series-validation
Australia Women in India ODI Series 2025/26,23674,https://site.api.espn.com/apis/site/v2/sports/cricket/23674/scoreboard,requires-series-validation
Mozambique in Eswatini T20I Series 2025,23895,https://site.api.espn.com/apis/site/v2/sports/cricket/23895/scoreboard,requires-series-validation
Luxembourg Women's T20I Tri-Series,24138,https://site.api.espn.com/apis/site/v2/sports/cricket/24138/scoreboard,requires-series-validation
South Africa in England T20I Series 2025,22835,https://site.api.espn.com/apis/site/v2/sports/cricket/22835/scoreboard,requires-series-validation
New Zealand A in South Africa unofficial Test Series 2025,23224,https://site.api.espn.com/apis/site/v2/sports/cricket/23224/scoreboard,requires-series-validation
Sweden in Isle of Man T20I Series 2025,23842,https://site.api.espn.com/apis/site/v2/sports/cricket/23842/scoreboard,requires-series-validation
Czech Republic Women in Estonia T20I Series 2025,23876,https://site.api.espn.com/apis/site/v2/sports/cricket/23876/scoreboard,requires-series-validation
Japan Women in Fiji T20I Series 2025,23878,https://site.api.espn.com/apis/site/v2/sports/cricket/23878/scoreboard,requires-series-validation
Bangladesh Under-19s in England Youth ODI Series 2025,23901,https://site.api.espn.com/apis/site/v2/sports/cricket/23901/scoreboard,requires-series-validation
Sri Lanka in Zimbabwe T20I Series 2025,23738,https://site.api.espn.com/apis/site/v2/sports/cricket/23738/scoreboard,requires-series-validation
South Africa in England ODI Series 2025,22836,https://site.api.espn.com/apis/site/v2/sports/cricket/22836/scoreboard,requires-series-validation
Ireland Under-19s in England Youth ODI Match 2025,23903,https://site.api.espn.com/apis/site/v2/sports/cricket/23903/scoreboard,requires-series-validation
Women's ICC T20 Tri-Series,24135,https://site.api.espn.com/apis/site/v2/sports/cricket/24135/scoreboard,requires-series-validation
ICC Women's T20 World Cup Africa Region Division One Qualifier,24133,https://site.api.espn.com/apis/site/v2/sports/cricket/24133/scoreboard,requires-series-validation
Sri Lanka Under-19s in West Indies Youth ODI Series 2025,23880,https://site.api.espn.com/apis/site/v2/sports/cricket/23880/scoreboard,requires-series-validation
New Zealand A in South Africa unofficial ODI Series 2025,23225,https://site.api.espn.com/apis/site/v2/sports/cricket/23225/scoreboard,requires-series-validation
Netherlands in Bangladesh T20I Series 2025,23850,https://site.api.espn.com/apis/site/v2/sports/cricket/23850/scoreboard,requires-series-validation
United Arab Emirates T20I Tri-Series,24130,https://site.api.espn.com/apis/site/v2/sports/cricket/24130/scoreboard,requires-series-validation
Switzerland in Guernsey T20I Series 2025,23852,https://site.api.espn.com/apis/site/v2/sports/cricket/23852/scoreboard,requires-series-validation
Sri Lanka in Zimbabwe ODI Series 2025,23739,https://site.api.espn.com/apis/site/v2/sports/cricket/23739/scoreboard,requires-series-validation
Eastern Europe Cup,24134,https://site.api.espn.com/apis/site/v2/sports/cricket/24134/scoreboard,requires-series-validation
India in Bangladesh T20I Series 2025,23299,https://site.api.espn.com/apis/site/v2/sports/cricket/23299/scoreboard,requires-series-validation
Belgium in Austria T20I Series 2025,23854,https://site.api.espn.com/apis/site/v2/sports/cricket/23854/scoreboard,requires-series-validation
India A Women in Australia unofficial Test Match 2025,23784,https://site.api.espn.com/apis/site/v2/sports/cricket/23784/scoreboard,requires-series-validation
Czech Republic in Romania T20I Series 2025,23862,https://site.api.espn.com/apis/site/v2/sports/cricket/23862/scoreboard,requires-series-validation
ICC Women's T20 World Cup Europe Division 1 Qualifier,24132,https://site.api.espn.com/apis/site/v2/sports/cricket/24132/scoreboard,requires-series-validation
South Africa in Australia ODI Series 2025,23266,https://site.api.espn.com/apis/site/v2/sports/cricket/23266/scoreboard,requires-series-validation
Norway Tri-Nation T20I Series,24131,https://site.api.espn.com/apis/site/v2/sports/cricket/24131/scoreboard,requires-series-validation
India in Bangladesh ODI Series 2025,23300,https://site.api.espn.com/apis/site/v2/sports/cricket/23300/scoreboard,requires-series-validation
Papua New Guinea in Guernsey T20I Match 2025,23856,https://site.api.espn.com/apis/site/v2/sports/cricket/23856/scoreboard,requires-series-validation
India A Women in Australia unofficial ODI Series 2025,23785,https://site.api.espn.com/apis/site/v2/sports/cricket/23785/scoreboard,requires-series-validation
Cambodia Women in Singapore T20I Series 2025,23840,https://site.api.espn.com/apis/site/v2/sports/cricket/23840/scoreboard,requires-series-validation
South Africa in Australia T20I Series 2025,23267,https://site.api.espn.com/apis/site/v2/sports/cricket/23267/scoreboard,requires-series-validation
Pakistan in West Indies ODI Series 2025,23147,https://site.api.espn.com/apis/site/v2/sports/cricket/23147/scoreboard,requires-series-validation
Viking Cup,24129,https://site.api.espn.com/apis/site/v2/sports/cricket/24129/scoreboard,requires-series-validation
India A Women in Australia unofficial T20I Series 2025,23786,https://site.api.espn.com/apis/site/v2/sports/cricket/23786/scoreboard,requires-series-validation
Cyprus in Croatia T20I Series 2025,23818,https://site.api.espn.com/apis/site/v2/sports/cricket/23818/scoreboard,requires-series-validation
Pakistan Women in Ireland T20I Series 2025,23208,https://site.api.espn.com/apis/site/v2/sports/cricket/23208/scoreboard,requires-series-validation
Switzerland in Estonia T20I Series 2025,23762,https://site.api.espn.com/apis/site/v2/sports/cricket/23762/scoreboard,requires-series-validation
Gibraltar Women in Estonia T20I Series 2025,23824,https://site.api.espn.com/apis/site/v2/sports/cricket/23824/scoreboard,requires-series-validation
West Indies v Pakistan T20I Series 2025,23148,https://site.api.espn.com/apis/site/v2/sports/cricket/23148/scoreboard,requires-series-validation
New Zealand in Zimbabwe Test Series 2025,23249,https://site.api.espn.com/apis/site/v2/sports/cricket/23249/scoreboard,requires-series-validation
Tri-Nation Under-19s Tournament in Zimbabwe,24126,https://site.api.espn.com/apis/site/v2/sports/cricket/24126/scoreboard,requires-series-validation
Finland in Estonia T20I Series 2025,23764,https://site.api.espn.com/apis/site/v2/sports/cricket/23764/scoreboard,requires-series-validation
Zimbabwe Women in Ireland ODI Series 2025,23210,https://site.api.espn.com/apis/site/v2/sports/cricket/23210/scoreboard,requires-series-validation
Zimbabwe Women in Ireland T20I Series 2025,23211,https://site.api.espn.com/apis/site/v2/sports/cricket/23211/scoreboard,requires-series-validation
Pakistan in Bangladesh T20I Series 2025,23735,https://site.api.espn.com/apis/site/v2/sports/cricket/23735/scoreboard,requires-series-validation
Australia in West Indies T20I Series 2025,23150,https://site.api.espn.com/apis/site/v2/sports/cricket/23150/scoreboard,requires-series-validation
World Championship of Legends 2025,,,missing-provider-slug-do-not-request
Saudi Arabia in Qatar T20I Series 2025,23766,https://site.api.espn.com/apis/site/v2/sports/cricket/23766/scoreboard,requires-series-validation
Finland Women's T20I Tri-Series,23778,https://site.api.espn.com/apis/site/v2/sports/cricket/23778/scoreboard,requires-series-validation
Asia Pacific Cricket Champions Trophy,24128,https://site.api.espn.com/apis/site/v2/sports/cricket/24128/scoreboard,requires-series-validation
Pearl of Africa T20I Series,24127,https://site.api.espn.com/apis/site/v2/sports/cricket/24127/scoreboard,requires-series-validation
India Women in England ODI Series 2025,22838,https://site.api.espn.com/apis/site/v2/sports/cricket/22838/scoreboard,requires-series-validation
Bangladesh Under-19s in South Africa Youth ODI Series 2025,23234,https://site.api.espn.com/apis/site/v2/sports/cricket/23234/scoreboard,requires-series-validation
Sri Lanka A in Australia unofficial Test Series 2025,23639,https://site.api.espn.com/apis/site/v2/sports/cricket/23639/scoreboard,requires-series-validation
India Under-19s in England Youth Test Series 2025,23661,https://site.api.espn.com/apis/site/v2/sports/cricket/23661/scoreboard,requires-series-validation
Bulgaria Tri-Nation T20I Series,23775,https://site.api.espn.com/apis/site/v2/sports/cricket/23775/scoreboard,requires-series-validation
Bangladesh in Sri Lanka T20I Series 2025,23368,https://site.api.espn.com/apis/site/v2/sports/cricket/23368/scoreboard,requires-series-validation
Women's T20 Quadrangular Series (in Bulgaria),23774,https://site.api.espn.com/apis/site/v2/sports/cricket/23774/scoreboard,requires-series-validation
Indonesia Tri-Nation T20I Series,23777,https://site.api.espn.com/apis/site/v2/sports/cricket/23777/scoreboard,requires-series-validation
Quadrangular Twenty20 Series (Malawi),23776,https://site.api.espn.com/apis/site/v2/sports/cricket/23776/scoreboard,requires-series-validation
Jersey Women in Guernsey T20I Match 2025,23744,https://site.api.espn.com/apis/site/v2/sports/cricket/23744/scoreboard,requires-series-validation
Sri Lanka A in Australia unofficial ODI Series 2025,23640,https://site.api.espn.com/apis/site/v2/sports/cricket/23640/scoreboard,requires-series-validation
New Zealand A Women in England unofficial T20I Series 2025,23709,https://site.api.espn.com/apis/site/v2/sports/cricket/23709/scoreboard,requires-series-validation
Indonesia Women in Singapore T20I Series 2025,23695,https://site.api.espn.com/apis/site/v2/sports/cricket/23695/scoreboard,requires-series-validation
Bangladesh in Sri Lanka ODI Series 2025,23369,https://site.api.espn.com/apis/site/v2/sports/cricket/23369/scoreboard,requires-series-validation
South Africa in Zimbabwe Test Series 2025,23251,https://site.api.espn.com/apis/site/v2/sports/cricket/23251/scoreboard,requires-series-validation
India Women in England T20I Series 2025,22839,https://site.api.espn.com/apis/site/v2/sports/cricket/22839/scoreboard,requires-series-validation
India Under-19s in England Youth ODI Series 2025,23662,https://site.api.espn.com/apis/site/v2/sports/cricket/23662/scoreboard,requires-series-validation
New Zealand A Women in England unofficial ODI Series 2025,23715,https://site.api.espn.com/apis/site/v2/sports/cricket/23715/scoreboard,requires-series-validation
Switzerland in Luxembourg T20I Series 2025,23649,https://site.api.espn.com/apis/site/v2/sports/cricket/23649/scoreboard,requires-series-validation
Sri Lanka Emerging Players in West Indies unofficial ODI Series 2025,23702,https://site.api.espn.com/apis/site/v2/sports/cricket/23702/scoreboard,requires-series-validation
Slovenia in Hungary T20I Series 2025,23391,https://site.api.espn.com/apis/site/v2/sports/cricket/23391/scoreboard,requires-series-validation
South Africa Women in West Indies T20I Series 2025,23153,https://site.api.espn.com/apis/site/v2/sports/cricket/23153/scoreboard,requires-series-validation
Anderson-Tendulkar Trophy 2025,22841,https://site.api.espn.com/apis/site/v2/sports/cricket/22841/scoreboard,requires-series-validation
Bangladesh in Sri Lanka Test Series 2025,23370,https://site.api.espn.com/apis/site/v2/sports/cricket/23370/scoreboard,requires-series-validation
Scotland T20 Tri-Series,23773,https://site.api.espn.com/apis/site/v2/sports/cricket/23773/scoreboard,requires-series-validation
Finland v Norway T20I Match 2025,23676,https://site.api.espn.com/apis/site/v2/sports/cricket/23676/scoreboard,requires-series-validation
West Indies in Ireland T20I Series 2025,23154,https://site.api.espn.com/apis/site/v2/sports/cricket/23154/scoreboard,requires-series-validation
South Africa Women in West Indies ODI Series 2025,23155,https://site.api.espn.com/apis/site/v2/sports/cricket/23155/scoreboard,requires-series-validation
